code,product_name,brands,categories
28221570,Juneca podplecka MK,Maxi mesara  bulk,Sveže i prerađeno meso
28222470,Kruska Falstaf,RM NIJE DEFINISANA,Sveže voće i povrće
28222510,"Sir dimljeni Dimek Vindija 1,6kg",Vindija,"Mleko, mlečni, mešoviti jaja"
28222570,Cevap MK,Maxi mesara  bulk,Sveže i prerađeno meso
28222580,Pljeskavica MK,Maxi mesara  bulk,Sveže i prerađeno meso
28222590,Mesano meso za pripremu jela MK,Maxi mesara  bulk,Sveže i prerađeno meso
28223710,Sir zlatarski sa paprikom ONZ 45%mm,Od nase zemlje,"Mleko, mlečni, mešoviti jaja"
28223830,Sir polutvrdi Amanti crveni pesto 50%,Daily Dairy Holland,"Mleko, mlečni, mešoviti jaja"
28223860,Sir Maasdam 3kg,Daily Dairy Holland,"Mleko, mlečni, mešoviti jaja"
28223920,Lubenica zuta zuto srce domaca,Maxi pijaca,Sveže voće i povrće
28224640,Jabuka Evelina,Maxi pijaca bulk,Sveže voće i povrće
28224760,Kupus,Maxi pijaca bulk,Sveže voće i povrće
28224770,Maslina kalamata Maxi  b.k. rinfuz 1kg,Maxi,Prerada voća i povrća
28224940,"Alpska kobasica Gavrilovic cca 2,6kg",Gavrilovic,Sveže i prerađeno meso
28224960,Domaca juneca rozbratna MK,Maxi mesara  bulk,Sveže i prerađeno meso
28224980,Domaci juneci ribic MK,Maxi mesara  bulk,Sveže i prerađeno meso
28225080,Cureci file u crevu Yuhor,Yuhor,Sveže i prerađeno meso
28225140,Bundeva pakovana domaca,Maxi pijaca,Sveže voće i povrće
28225150,Maslina miks zelene i crne rinfuz,RM NIJE DEFINISANA,Prerada voća i povrća
28225320,Maslina bar miks,Maxi,Prerada voća i povrća
28225430,Secene kosti za supu,Maxi mesara pakovano,Sveže i prerađeno meso
28225440,Domaca kobasica,Maxi mesara  bulk,Sveže i prerađeno meso
28225450,Carska prodimljena kobasica,Maxi mesara  bulk,Sveže i prerađeno meso
28225550,Dinja Mandakara domaca,RM NIJE DEFINISANA,Sveže voće i povrće
28225640,Domace omega pile NP,Nature’s Promise,Sveže i prerađeno meso
28225820,Panirani filet bakalara 1kg sirovina,RM NIJE DEFINISANA,Smrznuti proizvodi
28226020,Rolovano pile Premia,Maxi mesara pakovano,Sveže i prerađeno meso
28226060,Filet haringe Ancora,Maxi ribarnica bulk,Sveže i prerađeno meso
28226070,Sveza Kalifornijska pastrmka Vasovic,Vasović,Sveže i prerađeno meso
28226090,Sveza losos pastrmka Vasovic,Vasović,Sveže i prerađeno meso
28226580,Sir Feta rinfuz Farma Parnasos,RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
28226890,Dimljeni pileci batak sa karabat.bk,Maxi mesara  bulk,Sveže i prerađeno meso
28226950,Grejp crveni Juzna Afrika,RM NIJE DEFINISANA,Sveže voće i povrće
28227040,Marinirana svinjska rebra,Maxi mesara pakovano,Sveže i prerađeno meso
28227060,Sabljarka,Maxi ribarnica bulk,Sveže i prerađeno meso
28227380,Sir Graviera 12 meseci cca 3 kg,RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
28227500,Ovciji sir kolut,Pudja,"Mleko, mlečni, mešoviti jaja"
28227510,Livanjski sir sa biberom kolut,Pudja,"Mleko, mlečni, mešoviti jaja"
28227520,Koziji sir sa tartufima kolut,Pudja,"Mleko, mlečni, mešoviti jaja"
28227540,"Sir Etorski Reserve Coupe 4,4kg",RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
28227590,Sir sa viskijem Frysk Hynder,Daily Dairy Holland,"Mleko, mlečni, mešoviti jaja"
28227600,Sir sa pivom Paulus Abby,Daily Dairy Holland,"Mleko, mlečni, mešoviti jaja"
28227910,Biser Trapist 3kg,Biser,"Mleko, mlečni, mešoviti jaja"
28227940,Sir Brie Ile De France 3kg,Ile de France,"Mleko, mlečni, mešoviti jaja"
28227950,Bundeva Hokaido domaca,RM NIJE DEFINISANA,Sveže voće i povrće
28228190,"Pariska kobasica Gavrilovic 2,6kg",Gavrilovic,Sveže i prerađeno meso
28228200,Dimljena pileca prsa Carnex 1kg,Carnex,Sveže i prerađeno meso
28228220,Svez saran ociscen Vasovic,Maxi ribarnica bulk,Sveže i prerađeno meso
28228230,Svez kotlet sarana Vasovic,Maxi ribarnica bulk,Sveže i prerađeno meso
28228340,Jagnjeci cevapi,Maxi mesara  bulk,Sveže i prerađeno meso
28228350,Jagnjece kobasice,Maxi mesara  bulk,Sveže i prerađeno meso
28228410,Jagnjece meso bez glave,Maxi mesara  bulk,Sveže i prerađeno meso
28228450,Saran ociscen vakuum Vasovic,Maxi ribarnica pakov,Sveže i prerađeno meso
28228460,Komplet za riblju corbu Vasovic,Maxi ribarnica pakov,Sveže i prerađeno meso
28228640,"Sir trapist Karavan cca 1,8kg",Karavan,"Mleko, mlečni, mešoviti jaja"
28228700,Dinja Pretty Lady domaca,Maxi pijaca,Sveže voće i povrće
28228970,Pakovano prasece meso,Maxi mesara pakovano,Sveže i prerađeno meso
28228980,Pakovano jagnjece meso,Maxi mesara  bulk,Sveže i prerađeno meso
28229120,Domaca dimljena kobasica Jokic,Jokić,Sveže i prerađeno meso
28229130,Domac juneci but mini pak,Maxi mesara  bulk,Sveže i prerađeno meso
28229190,Prodimljena tanka  kobasica,Maxi mesara  bulk,Sveže i prerađeno meso
28229250,"Pilece snicle, vakuum pakovanje, cca 1kg",Maxi mesara pakovano,Sveže i prerađeno meso
28229840,"Pileca prsa Poli kids cca 2,5kg",Poli,Sveže i prerađeno meso
28230060,Svezi cureci file vakuum,Amadori,Sveže i prerađeno meso
28230070,Svezi cureci batak od krila,Amadori,Sveže i prerađeno meso
28230080,Svezi cureci karabatak BK,Amadori,Sveže i prerađeno meso
28230490,Cureci batak u vakuum pakovanju,RM NIJE DEFINISANA,Sveže i prerađeno meso
28230580,Tost sunka Krainer 2kg,Krainer,Sveže i prerađeno meso
28230590,"Sauna sunka Krainer 2,5kg",Krainer,Sveže i prerađeno meso
28230600,Dimljeni pileci file Neoplanta Delikates,Neoplanta,Sveže i prerađeno meso
28230680,Sir polutvrdi Moravski cca2.5kg,RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
28230690,Sir Mladi Suvobor rinfuz,RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
28230700,Kajmak mladi Suvobor rinfuz,RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
28230710,Sir zreli Suvobor rinfuz,RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
28230720,Sir zreli punomasni Suvobor rinfuz,RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
28230730,Sir Homoljski ONZ rinfuz,Maxi ONZ,"Mleko, mlečni, mešoviti jaja"
28230850,Mortadela Kras 5kg,RM NIJE DEFINISANA,Sveže i prerađeno meso
28230860,Mortadela sa maslinama Kras 5kg,RM NIJE DEFINISANA,Sveže i prerađeno meso
28230890,Bundeva muskat bez ostataka pesticida,Maxi pijaca bulk,Sveže voće i povrće
28230990,Prodimljena rol. sv. plecka,Maxi mesara  bulk,Sveže i prerađeno meso
28231030,Bombone trufle rum display,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231040,Bombone trufle sarene mrvice display,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231050,Bombone mix rum i narandza display,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231060,Bombone trufle rum sa kakao mrv.display,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231070,Bombone sa mlecnim kremom display,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231080,Bombone trufle sa kokosom display,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231090,Bombone trufle kikiriki bele display,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231100,Bombone mix prelivene kakaom display,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231110,Bombone trufle punj.kikirikijem display,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231120,Bombone sljiva u cokoladi display,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231130,Bombone Bozicni mix display,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231140,Praline Italijanske mix premium display,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231150,Praline Salon Premium display,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231160,"Draze bombone Mix Karamel,Zele,Truffle",RM NIJE DEFINISANA,Slatki konditori i cerealije
28231170,Praline Mix sljiva cokolada,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231290,Healthy Mix,RM NIJE DEFINISANA,Slatki konditori i cerealije
28231320,Alpska kobasica Neoplanta,Neoplanta,Sveže i prerađeno meso
28231400,Masline Kalamata Maxi rinfuz 3kg,Maxi,Prerada voća i povrća
28231410,Masline Kalamata seck.Maxi rinfuz 3kg,Maxi,Prerada voća i povrća
28231420,Maslina Kalamata Maxi  b.k. rinfuz 3kg,Maxi,Prerada voća i povrća
28231550,Mortadela Neoplanta Delikates,Neoplanta,Sveže i prerađeno meso
28231580,Dimljena pileca prsa Yuhor,Yuhor,Sveže i prerađeno meso
28231600,Bundeva hokaido bez ostataka pesticida,RM NIJE DEFINISANA,Sveže voće i povrće
28231610,Jabuka Kaki Rojo Brillante,RM NIJE DEFINISANA,Sveže voće i povrće
28231650,Sunka Farmer,Krainer,Sveže i prerađeno meso
28231670,Jabuka Crimson snow,RM NIJE DEFINISANA,Sveže voće i povrće
28231690,Dinja Dino,RM NIJE DEFINISANA,Sveže voće i povrće
28231700,Castello Blue Extra Creamy ruda,Castello,"Mleko, mlečni, mešoviti jaja"
28231780,Sir Emmentaler Lala & Sosa block,RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
28231800,Sir Tilsit Lala & Sosa block,RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
28231830,Jabuka  Giga,RM NIJE DEFINISANA,Sveže voće i povrće
28231870,Kruska Forelle,RM NIJE DEFINISANA,Sveže voće i povrće
28231890,"Kackavalj Kopaonicki 35% mm,rinfuz",RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
28231920,Sir mladi Mlekara Gaj,RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
28231940,"Sir Zigljen kolut cca 2,6kg",RM NIJE DEFINISANA,"Mleko, mlečni, mešoviti jaja"
28340510,Pileca kobasica Yuhor,Yuhor,Sveže i prerađeno meso
28344000,Sir Gauda 3kg Biser,Biser,"Mleko, mlečni, mešoviti jaja"
28400080,Cajna kobasica Yuhor,Yuhor,Sveže i prerađeno meso
28400410,Budimska salama Yuhor,Yuhor,Sveže i prerađeno meso
28400750,Sunka u foliji Yuhor,Yuhor,Sveže i prerađeno meso
28502500,Sir President Somborska rinfuz,President,"Mleko, mlečni, mešoviti jaja"
28752700,Sveza riba Kalifornijska pastrmka,Maxi ribarnica bulk,Sveže i prerađeno meso
30142600220820,Cetkica/zube Oral B Pro-Expert 40Med Duo,Oral-B,Lična higijena i kozmetika
30142600225870,Cetkica/zube OralB Compete 5 Way40Med1+1,Oral-B,Lična higijena i kozmetika
30142600950620,Cetkica OB Luxe 3DW ProFlx,Oral-B,Lična higijena i kozmetika
30142600966870,Cetkica za zube Ultrathin Oral B 1+1,Oral-B,Lična higijena i kozmetika
30142601016570,Cetkica Oral B Robinhood 3ct,Oral-B,Lična higijena i kozmetika
30142601018310,Cetkica za zube Gumline Purify 18S OralB,Oral-B,Lična higijena i kozmetika
30142601094480,Cetkica za zube Delicate white Oral B,Oral-B,Lična higijena i kozmetika
30142601114720,Cetkica za zube Oral-B Antarctica 1ct,Oral-B,Lična higijena i kozmetika
30142601121100,Cetkica/zube Oral B Stages Brush 4-24mes,Oral-B,Lična higijena i kozmetika
30142601121410,Decija cetkica za zube Oral B 3-5g,Oral-B,Lična higijena i kozmetika
30142601122330,Cetkica/zube Charc.3DW Th.Oral B 35S 2ct,Oral-B,Lična higijena i kozmetika
30142601122950,Cetkica Oral B 123 Indicator+TC,Oral-B,Lična higijena i kozmetika
30142602187990,Losion After Shave CW Gillette 100ml,Gillette,Lična higijena i kozmetika
30142602435310,Patrone zileta Mach3S Gillette,Gillette,Lična higijena i kozmetika
30142602626930,Sistemski brijac Venus Classic 2up,Gillette,Lična higijena i kozmetika
30142602627090,Patrone zileta Venus 4S Gillette,Gillette,Lična higijena i kozmetika
30142607782550,Cetkica/zube Proexpert AIO OralB  40med,Oral-B,Lična higijena i kozmetika
30142608072760,Cetkica za zube Shiny clean Oral B,Oral-B,Lična higijena i kozmetika
30142608420930,Oral-b Delic.White 3ef.40Med 1+1grat.,Oral-B,Lična higijena i kozmetika
30322200611000,Sir topljeni Burger President 200g,President,"Mleko, mlečni, mešoviti jaja"
30451402809020,Cokolada Raisins&Nuts Milka 100g,Milka,Slatki konditori i cerealije
30452007000050,Univerzalno sredstvo Sanytol 500ml,Sanytol,Kućna hemija
30452063122020,"Sanytol dezinfekcija,ciscenje podova 1l",Sanytol,Kućna hemija
30452063920060,Sanytol dezinf.ciscenje kuhinje 500ml,Sanytol,Kućna hemija
30452063930030,Sanytol dezinf.ciscenje kupatila 500ml,Sanytol,Kućna hemija
30469200211730,Cokolada Extra Creamy lesnik Lindt 80g,Lindt,Slatki konditori i cerealije
30469200212580,Cokolada Extra Creamy mlecna Lindt 80g,Lindt,Slatki konditori i cerealije
30469200212960,Cokolada Extra Creamy tamna Lindt 80g,Lindt,Slatki konditori i cerealije
30469200223610,Cok.Excellence Dark 85%cacao Lind 100g,Lindt,Slatki konditori i cerealije
30469200233370,Cokolada Excellence Dark Orange 100g,Lindt,Slatki konditori i cerealije
30469200434890,Cokolada creme  brulee Lindt 150g,Lindt,Slatki konditori i cerealije
30469210223080,Cok.Excellence Dark 70%cacao Lind 100g,Lindt,Slatki konditori i cerealije
30599400036090,Sred.za uklanj.fleka&budji Cil.Bang750ml,Cillit,Kućna hemija
30599461563300,Finish za ciscenje sudomasina Limun250ml,Finish,Kućna hemija
30836800016630,Beli pasulj Bonduelle 400g,Bonduelle,Prerada voća i povrća
30836800095080,Crveni pasulj Bonduelle 400g,Bonduelle,Prerada voća i povrća
30836800144410,Kukuruz secerac Bonduelle 340g,Bonduelle,Prerada voća i povrća
30836800413480,Crveni pasulj sa kukuruzom Bonduelle400g,Bonduelle,Prerada voća i povrća
30836800473640,Grasak sterilisan mladi Bonduelle 400g,Bonduelle,Prerada voća i povrća
30836800907420,Pasulj crveni u ciliju Bonduelle 430g,Bonduelle,Prerada voća i povrća
30836805384040,Grasak konzervirani Bonduelle 200g,Bonduelle,Prerada voća i povrća
30836807154470,Mesavina povrca meksicka Bonduelle 420g,Bonduelle,Prerada voća i povrća
30836809960440,Socivo Bonduelle 400g,Bonduelle,Prerada voća i povrća
30836810242580,Kukuruz secerac Bonduelle 670g,Bonduelle,Prerada voća i povrća
30836810311570,Crveni pasulj/sos rostilj Bonduelle 400g,Bonduelle,Prerada voća i povrća
30836810681460,Leblebije Bonduelle 2x80g,Bonduelle,Prerada voća i povrća
30836810681910,Pasulj crni Bonduelle 2x100g,Bonduelle,Prerada voća i povrća
30836811523330,Meksicki miks Bonduelle 300g,Bonduelle,Prerada voća i povrća
30836811561950,Kukuruz Bonduelle 170g,Bonduelle,Prerada voća i povrća
30836811685870,Pasulj Bonduelle multipak 3x200g,Bonduelle,Prerada voća i povrća
30836811706030,Kukuruz Bonduelle multipak 3x170g,Bonduelle,Prerada voća i povrća
30861232425480,Brijac muski Flex3 Classic blister 3+1,BIC,Lična higijena i kozmetika
30861232622700,Brijac zenski Miss Soleil BIC 3+1,BIC,Lična higijena i kozmetika
30861232625840,Brijac Bic Miss Soleil HC of 10,BIC,Lična higijena i kozmetika
30861232930450,Brijac Bic Flex 3 HC of 10,BIC,Lična higijena i kozmetika
30861233637860,Brijac Bic Flex 3 Comfort B of 3,BIC,Lična higijena i kozmetika
30861233956640,Brijac BIC Comfort 3 Flex HC 10,BIC,Lična higijena i kozmetika
30861233993270,Brijac muski BIC3 Action kesica 4+2,BIC,Lična higijena i kozmetika
30861233993890,Brijac muski Flex3 blister BIC 3+1,BIC,Lična higijena i kozmetika
30861233994570,Brijac Miss Soleil Colour Collec.BIC 3+1,BIC,Lična higijena i kozmetika
30861233994710,Brijac Miss Soleil Color BIC 1/1,BIC,Lična higijena i kozmetika
30861234809260,Patrone za brijac Flex3 Hybrid 4,BIC,Lična higijena i kozmetika
30861234928680,BIC brijac flex 5 B3,BIC,Lična higijena i kozmetika
30861235081490,Brijac muski Flex5 Bic,BIC,Lična higijena i kozmetika
30861235345820,Zenski brijac Bic Miss Soleil Sens. 1kom,BIC,Lična higijena i kozmetika
30861236448780,Patrone Flex3 Sensitive Hybrid 4,BIC,Lična higijena i kozmetika
30861236448850,Patrone Flex5 Hybrid 4 Bic,BIC,Lična higijena i kozmetika
30861236449080,Patrona Click3 Soleil BIC 4 dopune,BIC,Lična higijena i kozmetika
30861236449150,Patrona Click3 Soleil Sens.BIC 4 dopune,BIC,Lična higijena i kozmetika
30861236449220,Brijac Flex5 Hybrid BIC rucica+2 dopune,BIC,Lična higijena i kozmetika
30861236449390,Brijac Flex3 Hybrid BIC rucica+4 dopune,BIC,Lična higijena i kozmetika
30861236449460,Brijac Click3 Soleil BIC rucica+4 dopune,BIC,Lična higijena i kozmetika
30861236449530,Brijac Click3 So.Sen.BIC rucica+2 dopune,BIC,Lična higijena i kozmetika
30861236449770,Brijac Flex3 Sen.Hyb.BIC rucica+4 dopune,BIC,Lična higijena i kozmetika
30861266089690,Brijac zenski Twin Lady BIC 5+1,BIC,Lična higijena i kozmetika
30861266915650,Bic 3 Sensitive Hc of 24,BIC,Lična higijena i kozmetika
30861266932790,Brijac muski BIC3 Sensitive kesica 4+2,BIC,Lična higijena i kozmetika
30861275016410,Zileti Bic sa dvostrukom ostricom,BIC,Lična higijena i kozmetika
30902911193730,Ile de France Brie 150g,Ile de France,"Mleko, mlečni, mešoviti jaja"
30902911194030,Ile de France Normantal 150g,Ile de France,"Mleko, mlečni, mešoviti jaja"
31413600544050,Osvez.mas.za sud.Finish Citrofresh 10g,Finish,Kućna hemija
31552530047120,Pavlaka za slag President 500g,President,"Mleko, mlečni, mešoviti jaja"
31552530209340,Maslac 60% mm President  200g,President,"Mleko, mlečni, mešoviti jaja"
31553530198900,Maslac President 10g,President,"Mleko, mlečni, mešoviti jaja"
31617129961080,Sir Ile De France Petit Camembert 125g,Ile de France,"Mleko, mlečni, mešoviti jaja"
31617129961460,Sir Ile De France Petit Brie 125g,Ile de France,"Mleko, mlečni, mešoviti jaja"
31778900036510,Sir Ile de France Roquefort black 100g,Ile de France,"Mleko, mlečni, mešoviti jaja"
31785304079140,Cokoladni biskvit St.Michel 150g,RM NIJE DEFINISANA,Slatki konditori i cerealije
31785304114780,Biskvit sa morskom solju St.Michel 150g,RM NIJE DEFINISANA,Slatki konditori i cerealije
31785304173570,Brauni sa belom cokoladom St.Michel 210g,RM NIJE DEFINISANA,Slatki konditori i cerealije
32280202320280,Sir Brie President 200g,President,"Mleko, mlečni, mešoviti jaja"
32280203901310,Mlecni namz light slani President 250g,President,"Mleko, mlečni, mešoviti jaja"
32280204811500,Maslac President 125g,President,"Mleko, mlečni, mešoviti jaja"
32280220002980,Mlecni namaz light nesl.President 250g,President,"Mleko, mlečni, mešoviti jaja"
32280222100480,Sir President Gouda listici 150g,President,"Mleko, mlečni, mešoviti jaja"
32280222100550,President  Cheddar listici 150g,President,"Mleko, mlečni, mešoviti jaja"
32280229100230,Maslac President  200g,President,"Mleko, mlečni, mešoviti jaja"
32280239100390,Sir Emmental President 250g,President,"Mleko, mlečni, mešoviti jaja"
33955029838740,Bombone pucketajuce Fizzy 30g,RM NIJE DEFINISANA,Slatki konditori i cerealije
33955030150000,Lizalica Twisti Fizzy 65g,RM NIJE DEFINISANA,Slatki konditori i cerealije
33955030622190,Lizalica marchmallow Fizzy 35g,RM NIJE DEFINISANA,Slatki konditori i cerealije
33955030848600,Lizalica Uskrsnja twisty Fizzy 65gr,RM NIJE DEFINISANA,Slatki konditori i cerealije
33955031469190,Lizalica Candy Canes Fizzy 28g,RM NIJE DEFINISANA,Slatki konditori i cerealije
33955031469950,Lizalica Jelly Fizzy 10g,RM NIJE DEFINISANA,Slatki konditori i cerealije
33955031933330,Lizalica mini Candy Canes Fizzy 120g,RM NIJE DEFINISANA,Slatki konditori i cerealije
33955031935310,Lizalica mini Candy Canes Fizzy 5g,RM NIJE DEFINISANA,Slatki konditori i cerealije
33955032271440,Lizalica Bozicna twisty Fizzy 40g,RM NIJE DEFINISANA,Slatki konditori i cerealije
33955032292470,Lizalica Fiesta Mallow HW Fizzy 35g,RM NIJE DEFINISANA,Slatki konditori i cerealije
34155811137160,Slad.belgian chocolate HD 400g,Haagen-Dazs,Smrznuti proizvodi
34155811220150,Slad.macadamia nut brittle HD 400g,Haagen-Dazs,Smrznuti proizvodi
34155811527150,Slad.cookies & cream HD 386g,Haagen-Dazs,Smrznuti proizvodi
34155811530190,Slad.Pralines & cream preminum 364g,RM NIJE DEFINISANA,Smrznuti proizvodi
34155811657150,Slad.mango raspberry HD 400g,Haagen-Dazs,Smrznuti proizvodi
34155811767110,Slad.strawberry cheesecake HD 400g,Haagen-Dazs,Smrznuti proizvodi
34155811877170,Sladoled Vanilla caramel brownie 386g,RM NIJE DEFINISANA,Smrznuti proizvodi
34155830007170,Slad.Macaron double choc.ganache 364g,RM NIJE DEFINISANA,Smrznuti proizvodi
34155830017140,Slad.Macaron strawb.rasberry 364g,RM NIJE DEFINISANA,Smrznuti proizvodi
34155830118360,Sladoled Tiramisu coffee&mascarp.HD420ml,Haagen-Dazs,Smrznuti proizvodi
34155830128330,Sladoled Curros dul.de leche&cin.HD420ml,Haagen-Dazs,Smrznuti proizvodi
34155844098300,Sladoled Bluberries&cream HD 460ml,Haagen-Dazs,Smrznuti proizvodi
34155874040160,Slad.Choc Almond Stap.H&D 70g,Haagen-Dazs,Smrznuti proizvodi
34155874210130,Slad.Macad.Nut Stap. H&D 70g,Haagen-Dazs,Smrznuti proizvodi
34155874228360,Sladoled Salted caramel HD 80ml,Haagen-Dazs,Smrznuti proizvodi
34155874248300,Slad.Van. Car.Alm. Stap.H&D70g,Haagen-Dazs,Smrznuti proizvodi
34155874658330,Sladoled Mango raspberry HD 80ml,Haagen-Dazs,Smrznuti proizvodi
34803410026850,Sir Ile de France Aperifrais Proven.100g,Tartare,"Mleko, mlečni, mešoviti jaja"
35746602248490,Ulosci Carefree PL Aloe Vera 20/1,Carefree,Lična higijena i kozmetika
35746602343810,Tamponi o.b.ProComfort normal 16/1,Ob,Lična higijena i kozmetika
35746602344420,Tamponi o.b.ProComfort normal 8/1,Ob,Lična higijena i kozmetika
